datetime,open,high,low,close,volume
1500687000,0.01688983,0.01696422,0.01687169,0.01690828,46.48192348
1500688800,0.01690118,0.01698891,0.016827,0.01683351,73.90828073
1500690600,0.01683352,0.01683357,0.01673357,0.0167336,98.26118638
1500692400,0.0167336,0.0168,0.01670216,0.01671819,66.92416542
1500694200,0.01671926,0.01678078,0.01666796,0.01666838,72.21050914
1500696000,0.01666838,0.0168,0.01666837,0.01671995,65.55341845
1500697800,0.01671997,0.01682682,0.0167,0.01676644,47.69152512
1500699600,0.01676644,0.01677129,0.01665667,0.01673906,73.87947157
1500701400,0.01673906,0.01676111,0.01668515,0.01669704,57.99211041
1500703200,0.01668516,0.01672413,0.01660002,0.0166112,57.47582734
1500705000,0.0166112,0.0166112,0.01655,0.01659448,45.53112309
1500706800,0.01659448,0.016597,0.01645564,0.0165947,84.79564878
1500708600,0.01658846,0.01659454,0.01650095,0.01654984,42.49048939
1500710400,0.01655087,0.01656288,0.01631343,0.01643824,169.08180042
1500712200,0.01643822,0.01656198,0.01633724,0.01640001,120.32849802
1500714000,0.01642003,0.01642003,0.01630744,0.016413,134.29000403
1500715800,0.016413,0.016413,0.01623439,0.01631235,156.88607217
1500717600,0.01628341,0.01635,0.01625186,0.01629113,134.49644726
1500719400,0.0162631,0.01630854,0.0161105,0.01618205,153.19614327
1500721200,0.0161727,0.01618205,0.01599452,0.01605735,208.40309414
1500723000,0.01604002,0.01625,0.0157,0.01617044,413.10218147
1500724800,0.01617044,0.01639,0.01617044,0.01636501,108.2854399
1500726600,0.01637128,0.01640436,0.0162,0.01633001,127.87316206
1500728400,0.01633001,0.01652369,0.01632,0.01650485,172.50048948
1500730200,0.0165097,0.0165994,0.01641284,0.01657006,153.99272238
1500732000,0.01657007,0.01657007,0.01634946,0.01643701,102.6589018
1500733800,0.016437,0.01650194,0.01628586,0.01646429,122.62896617
1500735600,0.01645247,0.01659245,0.01613402,0.01649028,104.37453446
1500737400,0.01648446,0.01651877,0.01629706,0.0163718,77.72050737
1500739200,0.01637275,0.01639999,0.01617598,0.01631057,92.95396014
1500741000,0.01631057,0.01631687,0.01617599,0.01622496,148.95894663
1500742800,0.01622003,0.01629033,0.01619977,0.0162128,157.26327084
1500744600,0.01621278,0.01625887,0.01613243,0.01620921,108.425005
1500746400,0.01620921,0.01634985,0.0162092,0.01632112,89.97851465
1500748200,0.01632112,0.01645123,0.016296,0.01645123,139.42867568
1500750000,0.01645122,0.0164891,0.01640273,0.01642001,57.57816533
1500751800,0.01642001,0.01642301,0.01634041,0.016346,46.17806676
1500753600,0.01634567,0.01652509,0.016304,0.01647546,85.34576932
1500755400,0.01647546,0.01652485,0.016368,0.01650745,101.77166168
1500757200,0.01649417,0.01652805,0.01643436,0.01643436,59.85816592
1500759000,0.01643437,0.01644559,0.01632574,0.01644559,112.57249818
1500760800,0.01644869,0.01670157,0.01642013,0.01663419,295.30611731
1500762600,0.01663534,0.01679917,0.01663533,0.01677952,157.79564248
1500764400,0.01677951,0.016875,0.01665655,0.016657,175.92328359
1500766200,0.01666796,0.01668609,0.01651002,0.01651701,131.06858853
1500768000,0.01651704,0.01659998,0.01643827,0.01645,116.42683437
1500769800,0.01644795,0.01646918,0.0163,0.0163716,119.33046978
1500771600,0.0163716,0.01645002,0.0163716,0.01641481,55.8650503
1500773400,0.01640283,0.01655047,0.01639,0.01650426,81.1665824
1500775200,0.01651247,0.01654653,0.01641614,0.01650544,82.28883068
1500777000,0.01650543,0.01650544,0.01641235,0.01646998,80.49907629
1500778800,0.01646998,0.0165,0.01642567,0.01643666,47.80380162
1500780600,0.01643665,0.01643666,0.01634967,0.01641401,127.93452518
1500782400,0.01642344,0.01662207,0.01640385,0.01662203,103.3992417
1500784200,0.01662417,0.0166935,0.01648,0.01649,126.75619894
1500786000,0.01649,0.01650964,0.01634707,0.01640227,113.29924384
1500787800,0.01637431,0.01650267,0.01599742,0.01648899,270.03542755
1500789600,0.01648899,0.01649945,0.01637201,0.01637812,38.19444679
1500791400,0.01638028,0.0164651,0.0163497,0.01639721,56.77558839
1500793200,0.01639373,0.01643926,0.01635139,0.01638384,87.21776306
1500795000,0.01639464,0.0164166,0.01612914,0.0162417,192.0820279
1500796800,0.01624169,0.01628754,0.0161163,0.01616612,83.66519336
